SampleID,Source,A name,B name,F1,N1,S/N 1,F2,N2,S/N 2,sample num,A type,B type,RealData [yes=1]
train3393,INDEP,A,B,NA,NA,NA,NA,NA,NA,6312,Numerical,Numerical,0
train3394,RELATED,A,B,line,postadd,1,sqrt,premult,0.5,3413,Binary,Categorical,0
train3395,YEAST,BTN2-YGR142W-16 BTN2,HSF1-YGL073W-16 HSF1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train3396,ARTIFCE,A,B,sine,postadd,0.25,NA,NA,NA,1974,Numerical,Numerical,0
train3397,INDEP,A,B,NA,NA,NA,NA,NA,NA,2112,Numerical,Numerical,0
train3398,INDEP,A,B,NA,NA,NA,NA,NA,NA,1227,Numerical,Numerical,0
train3399,INDEP,A,B,NA,NA,NA,NA,NA,NA,1249,Numerical,Numerical,0
train3400,ARTIFCE,A,B,cubic,premult,2,NA,NA,NA,4977,Numerical,Numerical,0
train3401,ARTIFCE,A,B,log,premult,1,NA,NA,NA,3384,Numerical,Categorical,0
train3402,INDEP,A,B,NA,NA,NA,NA,NA,NA,663,Numerical,Numerical,0
train3403,ARTIFCE,A,B,parabola,postmult,0.5,NA,NA,NA,1864,Numerical,Numerical,0
train3404,INDEP,A,B,NA,NA,NA,NA,NA,NA,4081,Numerical,Binary,0
train3405,ARTIFCE,A,B,log,postmult,2,NA,NA,NA,5767,Categorical,Numerical,0
train3406,RELATED,A,B,sine,preadd,0.5,hyperbola,postmult,1,2660,Numerical,Numerical,0
train3407,ARTIFCE,A,B,sqrt,premult,1,NA,NA,NA,4686,Numerical,Numerical,0
train3408,INDEP,A,B,NA,NA,NA,NA,NA,NA,550,Numerical,Numerical,0
train3409,RELATED,A,B,log,preadd,0.25,cubic,postadd,1,937,Numerical,Numerical,0
train3410,INDEP,A,B,NA,NA,NA,NA,NA,NA,1428,Binary,Numerical,0
train3411,ARTIFCE,A,B,rbf,postmult,0.25,NA,NA,NA,6836,Numerical,Binary,0
train3412,ARTIFCE,A,B,exp,postadd,0.5,NA,NA,NA,1956,Numerical,Binary,0
train3413,SYLVA,Horizontal-Distance-To-Roadways,Soil,NA,NA,NA,NA,NA,NA,1206,Numerical,Categorical,1
train3414,RELATED,A,B,hyperbola,premult,2,parabola,premult,1,3994,Binary,Binary,0
train3415,RELATED,A,B,tanh,postadd,0.5,rbf,postmult,1,3958,Categorical,Numerical,0
train3416,RELATED,A,B,parabola,postadd,0.25,log,postadd,2,951,Categorical,Numerical,0
train3417,RELATED,A,B,tanh,postmult,0.25,tanh,premult,1,3899,Numerical,Categorical,0
train3418,RELATED,A,B,log,premult,1,cubic,postadd,1,526,Categorical,Binary,0
train3419,TITANIC,fare,age,NA,NA,NA,NA,NA,NA,816,Numerical,Numerical,1
train3420,ARTIFCE,A,B,tanh,preadd,1,NA,NA,NA,6815,Numerical,Numerical,0
train3421,INDEP,A,B,NA,NA,NA,NA,NA,NA,562,Binary,Numerical,0
train3422,RELATED,A,B,exp,premult,2,hyperbola,preadd,0.5,602,Numerical,Numerical,0
train3423,INDEP,A,B,NA,NA,NA,NA,NA,NA,4661,Numerical,Numerical,0
train3424,RELATED,A,B,sine,postadd,1,exp,postadd,0.25,1048,Binary,Numerical,0
train3425,ARTIFCE,A,B,atanh,postadd,0.5,NA,NA,NA,1913,Numerical,Numerical,0
train3426,CAR,Mfg,Origin,NA,NA,NA,NA,NA,NA,406,Categorical,Categorical,1
train3427,RLTDREAL,FKH2-YNL068C-16 FKH2,IRC8-YJL051W-16 IRC8,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train3428,RELATED,A,B,hyperbola,premult,1,cubic,postmult,2,5194,Categorical,Numerical,0
train3429,ARTIFCE,A,B,sqrt,postadd,0.5,NA,NA,NA,1824,Numerical,Numerical,0
train3430,RELATED,A,B,hyperbola,premult,0.5,log,premult,0.25,2326,Numerical,Numerical,0
train3431,RELATED,A,B,parabola,postmult,0.25,sqrt,premult,0.25,751,Numerical,Numerical,0
train3432,ARTIFCE,A,B,line,preadd,0.25,NA,NA,NA,6607,Binary,Categorical,0
train3433,ARTIFCE,A,B,log,premult,1,NA,NA,NA,1901,Numerical,Numerical,0
train3434,ARTIFCE,A,B,exp,preadd,1,NA,NA,NA,3903,Numerical,Numerical,0
train3435,ARTIFCE,A,B,sine,postadd,2,NA,NA,NA,7505,Binary,Numerical,0
train3436,COIL,Algal frequency 1,River size,NA,NA,NA,NA,NA,NA,340,Numerical,Categorical,1
train3437,ARTIFCE,A,B,hyperbola,postadd,1,NA,NA,NA,1524,Numerical,Binary,0
train3438,ARTIFCE,A,B,hyperbola,postadd,0.5,NA,NA,NA,1084,Numerical,Numerical,0
train3439,RELATED,A,B,parabola,postmult,0.5,sqrt,preadd,0.5,3646,Numerical,Numerical,0
train3440,RELATED,A,B,exp,preadd,0.25,line,postmult,2,604,Numerical,Numerical,0
train3441,ARTIFCE,A,B,exp,premult,0.25,NA,NA,NA,1047,Numerical,Numerical,0
train3442,INDEP,A,B,NA,NA,NA,NA,NA,NA,5537,Numerical,Numerical,0
train3443,INDEP,A,B,NA,NA,NA,NA,NA,NA,532,Numerical,Numerical,0
train3444,RELATED,A,B,hyperbola,preadd,0.25,exp,postadd,0.5,2043,Numerical,Categorical,0
train3445,ARTIFCE,A,B,tanh,postmult,2,NA,NA,NA,1485,Numerical,Binary,0
train3446,RELATED,A,B,hyperbola,postadd,0.5,line,preadd,2,697,Binary,Numerical,0
train3447,ARTIFCE,A,B,sine,premult,0.25,NA,NA,NA,1000,Binary,Numerical,0
train3448,ARTIFCE,A,B,log,premult,1,NA,NA,NA,1726,Numerical,Numerical,0
train3449,RELATED,A,B,exp,postmult,1,log,postadd,0.25,610,Numerical,Numerical,0
train3450,INDEP,A,B,NA,NA,NA,NA,NA,NA,4399,Numerical,Numerical,0
train3451,ARTIFCE,A,B,parabola,preadd,0.5,NA,NA,NA,3645,Numerical,Binary,0
train3452,INDEP,A,B,NA,NA,NA,NA,NA,NA,7024,Numerical,Categorical,0
train3453,ARTIFCE,A,B,rbf,postmult,2,NA,NA,NA,1509,Numerical,Numerical,0
train3454,ARTIFCE,A,B,tanh,premult,1,NA,NA,NA,2958,Numerical,Numerical,0
train3455,RELATED,A,B,cubic,preadd,2,line,postmult,2,753,Numerical,Binary,0
train3456,RELATED,A,B,cubic,premult,0.25,rbf,postadd,0.5,1155,Binary,Binary,0
train3457,INDEP,A,B,NA,NA,NA,NA,NA,NA,1045,Numerical,Numerical,0
train3458,RLTDREAL,sex,parch,NA,NA,NA,NA,NA,NA,1045,Binary,Numerical,1
train3459,RLTDREAL,crp-b3357-15 crp,sucA-b0726-15 sucA,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train3460,ARTIFCE,A,B,tanh,postmult,0.5,NA,NA,NA,5625,Numerical,Numerical,0
train3461,ARTIFCE,A,B,sine,postmult,1,NA,NA,NA,1984,Numerical,Numerical,0
train3462,INDEP,A,B,NA,NA,NA,NA,NA,NA,1115,Categorical,Numerical,0
train3463,INDEP,A,B,NA,NA,NA,NA,NA,NA,2990,Numerical,Numerical,0
train3464,RELATED,A,B,sine,postmult,0.5,line,premult,1,1783,Numerical,Numerical,0
train3465,INDEP,A,B,NA,NA,NA,NA,NA,NA,1204,Numerical,Categorical,0
train3466,ARTIFCE,A,B,parabola,postmult,0.5,NA,NA,NA,992,Numerical,Categorical,0
train3467,INDEP,A,B,NA,NA,NA,NA,NA,NA,5061,Numerical,Numerical,0
train3468,RELATED,A,B,atanh,postmult,0.25,tanh,premult,2,964,Numerical,Numerical,0
train3469,IDPTREAL,Aspect,Horizontal-Distance-To-Fire-Points,NA,NA,NA,NA,NA,NA,2971,Numerical,Numerical,1
train3470,ECOLI,crp-b3357-15 crp,cytR-b3934-14 cytR,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train3471,YEAST,SCJ1-YMR214W-16 SCJ1,REB1-YBR049C-16 REB1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train3472,IDPTREAL,Cat1,Model-Year,NA,NA,NA,NA,NA,NA,3225,Categorical,Numerical,1
train3473,ARTIFCE,A,B,cubic,premult,1,NA,NA,NA,7932,Numerical,Numerical,0
train3474,INDEP,A,B,NA,NA,NA,NA,NA,NA,1747,Numerical,Numerical,0
train3475,ARTIFCE,A,B,tanh,postmult,1,NA,NA,NA,2506,Numerical,Binary,0
train3476,INDEP,A,B,NA,NA,NA,NA,NA,NA,2504,Categorical,Numerical,0
train3477,ARTIFCE,A,B,tanh,premult,0.25,NA,NA,NA,1503,Numerical,Numerical,0
train3478,ARTIFCE,A,B,line,premult,0.25,NA,NA,NA,920,Numerical,Categorical,0
train3479,ARTIFCE,A,B,sqrt,postadd,0.5,NA,NA,NA,895,Numerical,Numerical,0
train3480,INDEP,A,B,NA,NA,NA,NA,NA,NA,576,Binary,Numerical,0
train3481,ARTIFCE,A,B,atanh,postmult,2,NA,NA,NA,4155,Numerical,Categorical,0
train3482,INDEP,A,B,NA,NA,NA,NA,NA,NA,1122,Numerical,Numerical,0
train3483,INDEP,A,B,NA,NA,NA,NA,NA,NA,1909,Numerical,Numerical,0
train3484,ARTIFCE,A,B,parabola,postmult,0.25,NA,NA,NA,7853,Binary,Numerical,0
train3485,RELATED,A,B,log,postmult,0.5,sqrt,postadd,0.25,524,Numerical,Binary,0
train3486,ECOLI,sucA-b0726-15 sucA,crp-b3357-15 crp,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train3487,INDEP,A,B,NA,NA,NA,NA,NA,NA,6102,Binary,Categorical,0
train3488,INDEP,A,B,NA,NA,NA,NA,NA,NA,1592,Numerical,Numerical,0
train3489,ARTIFCE,A,B,log,postadd,1,NA,NA,NA,563,Numerical,Numerical,0
train3490,ARTIFCE,A,B,rbf,postadd,0.25,NA,NA,NA,4169,Numerical,Numerical,0
train3491,ARTIFCE,A,B,log,premult,1,NA,NA,NA,7179,Numerical,Numerical,0
train3492,ARTIFCE,A,B,atanh,preadd,2,NA,NA,NA,1999,Binary,Categorical,0
train3493,RELATED,A,B,hyperbola,postmult,1,parabola,postadd,0.5,1194,Numerical,Numerical,0
train3494,INDEP,A,B,NA,NA,NA,NA,NA,NA,5165,Numerical,Numerical,0
train3495,INDEP,A,B,NA,NA,NA,NA,NA,NA,1791,Numerical,Categorical,0
train3496,ARTIFCE,A,B,rbf,postadd,2,NA,NA,NA,1658,Numerical,Numerical,0
train3497,ARTIFCE,A,B,exp,postmult,2,NA,NA,NA,1339,Numerical,Numerical,0
train3498,INDEP,A,B,NA,NA,NA,NA,NA,NA,4648,Numerical,Numerical,0
train3499,INDEP,A,B,NA,NA,NA,NA,NA,NA,2617,Binary,Numerical,0
train3500,ARTIFCE,A,B,rbf,postmult,0.5,NA,NA,NA,1868,Numerical,Numerical,0
train3501,ARTIFCE,A,B,atanh,preadd,0.25,NA,NA,NA,992,Numerical,Numerical,0
train3502,INDEP,A,B,NA,NA,NA,NA,NA,NA,3621,Binary,Numerical,0
train3503,RLTDREAL,age,SeriousDlqin2yrs,NA,NA,NA,NA,NA,NA,5619,Numerical,Binary,1
train3504,RELATED,A,B,atanh,postadd,0.25,rbf,postadd,2,1847,Numerical,Binary,0
train3505,YEAST,PHO2-YDL106C-16 PHO2,HIS4-YCL030C-16 HIS4,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train3506,ARTIFCE,A,B,exp,preadd,0.5,NA,NA,NA,3007,Numerical,Numerical,0
train3507,INDEP,A,B,NA,NA,NA,NA,NA,NA,1663,Numerical,Numerical,0
train3508,ARTIFCE,A,B,rbf,postadd,2,NA,NA,NA,3305,Numerical,Numerical,0
train3509,RLTDREAL,engine-type,horsepower,NA,NA,NA,NA,NA,NA,203,Categorical,Numerical,1
train3510,RELATED,A,B,atanh,premult,0.5,tanh,preadd,2,2796,Numerical,Numerical,0
train3511,RELATED,A,B,tanh,preadd,0.25,rbf,preadd,2,1182,Binary,Categorical,0
train3512,INDEP,A,B,NA,NA,NA,NA,NA,NA,547,Numerical,Numerical,0
train3513,INDEP,A,B,NA,NA,NA,NA,NA,NA,4774,Numerical,Numerical,0
train3514,ARTIFCE,A,B,log,premult,2,NA,NA,NA,1815,Categorical,Numerical,0
train3515,INDEP,A,B,NA,NA,NA,NA,NA,NA,5653,Numerical,Numerical,0
train3516,INDEP,A,B,NA,NA,NA,NA,NA,NA,559,Binary,Numerical,0
train3517,INDEP,A,B,NA,NA,NA,NA,NA,NA,585,Numerical,Numerical,0
train3518,INDEP,A,B,NA,NA,NA,NA,NA,NA,4186,Binary,Numerical,0
train3519,SYLVA,Horizontal-Distance-To-Hydrology,Area,NA,NA,NA,NA,NA,NA,2479,Numerical,Categorical,1
train3520,RLTDREAL,Model,Origin,NA,NA,NA,NA,NA,NA,406,Categorical,Categorical,1
train3521,INDEP,A,B,NA,NA,NA,NA,NA,NA,3285,Numerical,Numerical,0
train3522,RELATED,A,B,exp,preadd,0.25,log,premult,0.25,942,Numerical,Binary,0
train3523,ARTIFCE,A,B,tanh,postadd,0.25,NA,NA,NA,1641,Numerical,Numerical,0
train3524,RELATED,A,B,atanh,preadd,0.25,atanh,postmult,0.25,1860,Categorical,Binary,0
train3525,IDPTREAL,Algal frequency 5,Chemical component 3,NA,NA,NA,NA,NA,NA,323,Numerical,Numerical,1
train3526,ARTIFCE,A,B,log,postadd,2,NA,NA,NA,3936,Numerical,Numerical,0
train3527,INDEP,A,B,NA,NA,NA,NA,NA,NA,812,Numerical,Numerical,0
train3528,INDEP,A,B,NA,NA,NA,NA,NA,NA,747,Categorical,Numerical,0
train3529,ARTIFCE,A,B,cubic,postmult,1,NA,NA,NA,944,Numerical,Numerical,0
train3530,COIL,Chemical component 3,Algal frequency 5,NA,NA,NA,NA,NA,NA,323,Numerical,Numerical,1
train3531,RELATED,A,B,sqrt,postadd,0.25,line,postmult,0.5,669,Numerical,Categorical,0
train3532,ARTIFCE,A,B,tanh,premult,1,NA,NA,NA,3601,Numerical,Numerical,0
train3533,RELATED,A,B,atanh,preadd,1,exp,postadd,0.25,577,Numerical,Numerical,0
train3534,IDPTREAL,Mfg,org,NA,NA,NA,NA,NA,NA,406,Categorical,Categorical,1
train3535,ARTIFCE,A,B,tanh,premult,0.5,NA,NA,NA,1430,Numerical,Numerical,0
train3536,ARTIFCE,A,B,cubic,postmult,2,NA,NA,NA,880,Numerical,Numerical,0
train3537,RELATED,A,B,parabola,preadd,2,sine,preadd,0.5,5153,Numerical,Numerical,0
train3538,ARTIFCE,A,B,line,postadd,0.5,NA,NA,NA,3312,Numerical,Categorical,0
train3539,INDEP,A,B,NA,NA,NA,NA,NA,NA,3815,Numerical,Numerical,0
train3540,INDEP,A,B,NA,NA,NA,NA,NA,NA,560,Categorical,Numerical,0
train3541,IDPTREAL,Chemical component 7,Algal frequency 2,NA,NA,NA,NA,NA,NA,333,Numerical,Numerical,1
train3542,RELATED,A,B,line,postadd,0.25,exp,postadd,2,6831,Numerical,Numerical,0
train3543,ARTIFCE,A,B,cubic,postadd,1,NA,NA,NA,1653,Numerical,Numerical,0
train3544,ARTIFCE,A,B,parabola,postmult,2,NA,NA,NA,674,Numerical,Categorical,0
train3545,INDEP,A,B,NA,NA,NA,NA,NA,NA,4472,Numerical,Numerical,0
train3546,ARTIFCE,A,B,sqrt,postmult,0.25,NA,NA,NA,2739,Numerical,Numerical,0
train3547,RELATED,A,B,tanh,postadd,1,exp,postadd,2,1979,Binary,Numerical,0
train3548,ARTIFCE,A,B,sine,preadd,0.25,NA,NA,NA,1631,Numerical,Numerical,0
train3549,ARTIFCE,A,B,parabola,preadd,2,NA,NA,NA,3341,Numerical,Numerical,0
train3550,INDEP,A,B,NA,NA,NA,NA,NA,NA,5183,Numerical,Numerical,0
train3551,INDEP,A,B,NA,NA,NA,NA,NA,NA,2157,Numerical,Numerical,0
train3552,INDEP,A,B,NA,NA,NA,NA,NA,NA,2657,Numerical,Binary,0
train3553,ARTIFCE,A,B,atanh,postmult,0.5,NA,NA,NA,4576,Categorical,Numerical,0
train3554,YEAST,RPL15B-YMR121C-16 RPL15B,ASH1-YKL185W-16 ASH1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train3555,ARTIFCE,A,B,line,preadd,1,NA,NA,NA,502,Numerical,Numerical,0
train3556,INDEP,A,B,NA,NA,NA,NA,NA,NA,4627,Numerical,Binary,0
train3557,INDEP,A,B,NA,NA,NA,NA,NA,NA,683,Numerical,Binary,0
train3558,ARTIFCE,A,B,rbf,preadd,0.5,NA,NA,NA,2335,Numerical,Numerical,0
train3559,INDEP,A,B,NA,NA,NA,NA,NA,NA,1178,Numerical,Numerical,0
train3560,INDEP,A,B,NA,NA,NA,NA,NA,NA,1017,Numerical,Numerical,0
train3561,INDEP,A,B,NA,NA,NA,NA,NA,NA,1000,Numerical,Numerical,0
train3562,COIL,Chemical component 1,Algal frequency 1,NA,NA,NA,NA,NA,NA,338,Numerical,Numerical,1
train3563,ARTIFCE,A,B,log,postadd,1,NA,NA,NA,3501,Numerical,Numerical,0
train3564,ARTIFCE,A,B,sqrt,postmult,0.5,NA,NA,NA,782,Numerical,Numerical,0
train3565,RELATED,A,B,rbf,postadd,1,parabola,postadd,0.5,7078,Numerical,Numerical,0
train3566,ARTIFCE,A,B,rbf,postmult,0.5,NA,NA,NA,1115,Categorical,Numerical,0
train3567,ECOLI,nuoA-b2288-14 nuoA,arcA-b4401-14 arcA,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train3568,RELATED,A,B,cubic,premult,0.25,atanh,premult,1,3454,Categorical,Numerical,0
train3569,ARTIFCE,A,B,log,preadd,0.25,NA,NA,NA,2562,Numerical,Binary,0
train3570,ARTIFCE,A,B,log,postmult,2,NA,NA,NA,3441,Numerical,Numerical,0
train3571,ARTIFCE,A,B,exp,postmult,2,NA,NA,NA,4699,Categorical,Numerical,0
train3572,RELATED,A,B,line,postmult,1,exp,postadd,0.25,6615,Numerical,Binary,0
train3573,ARTIFCE,A,B,line,preadd,0.25,NA,NA,NA,1345,Numerical,Numerical,0
train3574,INDEP,A,B,NA,NA,NA,NA,NA,NA,2652,Binary,Categorical,0
train3575,INDEP,A,B,NA,NA,NA,NA,NA,NA,2953,Numerical,Numerical,0
train3576,RLTDREAL,lang,SES,NA,NA,NA,NA,NA,NA,2287,Numerical,Numerical,1
train3577,IMPORTS2,normalized-losses,engine-size,NA,NA,NA,NA,NA,NA,164,Numerical,Numerical,1
train3578,IDPTREAL,Cat2,Model-Year,NA,NA,NA,NA,NA,NA,1909,Categorical,Numerical,1
train3579,ARTIFCE,A,B,rbf,postmult,0.5,NA,NA,NA,514,Numerical,Numerical,0
train3580,ARTIFCE,A,B,sqrt,postmult,0.25,NA,NA,NA,5345,Numerical,Numerical,0
train3581,RELATED,A,B,sine,preadd,2,atanh,preadd,1,2106,Numerical,Numerical,0
train3582,INDEP,A,B,NA,NA,NA,NA,NA,NA,1179,Numerical,Numerical,0
train3583,ARTIFCE,A,B,parabola,postadd,2,NA,NA,NA,1977,Binary,Binary,0
train3584,IDPTREAL,Heating Load,Roof Area,NA,NA,NA,NA,NA,NA,768,Numerical,Numerical,1
train3585,RELATED,A,B,tanh,postadd,2,line,postmult,2,3109,Numerical,Numerical,0
train3586,RELATED,A,B,tanh,postadd,2,tanh,postadd,0.25,592,Binary,Binary,0
train3587,ARTIFCE,A,B,exp,preadd,2,NA,NA,NA,2211,Numerical,Binary,0
train3588,IDPTREAL,income,educationNum,NA,NA,NA,NA,NA,NA,6172,Binary,Numerical,1
train3589,ARTIFCE,A,B,line,postadd,1,NA,NA,NA,4764,Numerical,Numerical,0
train3590,ARTIFCE,A,B,line,preadd,0.5,NA,NA,NA,814,Numerical,Numerical,0
train3591,RELATED,A,B,line,premult,2,sine,postmult,0.25,2164,Binary,Categorical,0
train3592,ARTIFCE,A,B,atanh,postadd,0.5,NA,NA,NA,2678,Numerical,Categorical,0
train3593,RELATED,A,B,atanh,premult,0.5,line,postmult,1,1186,Numerical,Numerical,0
train3594,ARTIFCE,A,B,exp,preadd,2,NA,NA,NA,1905,Binary,Numerical,0
train3595,ARTIFCE,A,B,log,preadd,0.5,NA,NA,NA,7297,Numerical,Numerical,0
train3596,INDEP,A,B,NA,NA,NA,NA,NA,NA,4343,Numerical,Numerical,0
train3597,RLTDREAL,RLM1-YPL089C-16 RLM1,RCK1-YGL158W-16 RCK1,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train3598,IMPORTS2,engine-type,normalized-losses,NA,NA,NA,NA,NA,NA,164,Categorical,Numerical,1
train3599,ARTIFCE,A,B,line,postadd,0.25,NA,NA,NA,4356,Numerical,Numerical,0
train3600,IDPTREAL,torC-b0996-15 torC,torR-b0995-14 torR,NA,NA,NA,NA,NA,NA,907,Numerical,Numerical,1
train3601,RLTDREAL,Var2,Model-Year,NA,NA,NA,NA,NA,NA,3847,Numerical,Numerical,1
train3602,INDEP,A,B,NA,NA,NA,NA,NA,NA,1673,Numerical,Categorical,0
train3603,ARTIFCE,A,B,parabola,premult,1,NA,NA,NA,1073,Numerical,Categorical,0
train3604,INDEP,A,B,NA,NA,NA,NA,NA,NA,4285,Numerical,Numerical,0
train3605,RELATED,A,B,log,premult,1,hyperbola,premult,1,779,Numerical,Numerical,0
train3606,ARTIFCE,A,B,cubic,postmult,0.25,NA,NA,NA,7425,Numerical,Numerical,0
train3607,ARTIFCE,A,B,sqrt,preadd,2,NA,NA,NA,5133,Numerical,Numerical,0
train3608,ARTIFCE,A,B,rbf,premult,1,NA,NA,NA,3859,Numerical,Numerical,0
train3609,IDPTREAL,RLM1-YPL089C-16 RLM1,SRL3-YKR091W-16 SRL3,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train3610,INDEP,A,B,NA,NA,NA,NA,NA,NA,1570,Numerical,Numerical,0
train3611,RELATED,A,B,parabola,postmult,0.25,sqrt,preadd,1,2817,Binary,Numerical,0
train3612,YEAST,HTB1-YDR224C-16 HTB1,SWI6-YLR182W-16 SWI6,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train3613,ARTIFCE,A,B,cubic,postmult,2,NA,NA,NA,2527,Numerical,Numerical,0
train3614,ARTIFCE,A,B,sqrt,postadd,1,NA,NA,NA,4616,Numerical,Numerical,0
train3615,INDEP,A,B,NA,NA,NA,NA,NA,NA,3075,Numerical,Categorical,0
train3616,ARTIFCE,A,B,cubic,preadd,1,NA,NA,NA,1036,Numerical,Numerical,0
train3617,ARTIFCE,A,B,line,postadd,2,NA,NA,NA,553,Numerical,Categorical,0
train3618,ARTIFCE,A,B,tanh,premult,1,NA,NA,NA,738,Numerical,Numerical,0
train3619,ARTIFCE,A,B,tanh,premult,1,NA,NA,NA,1065,Numerical,Categorical,0
train3620,RELATED,A,B,sqrt,preadd,0.5,rbf,preadd,1,1039,Numerical,Numerical,0
train3621,ARTIFCE,A,B,tanh,postadd,2,NA,NA,NA,1926,Numerical,Numerical,0
train3622,IDPTREAL,Horizontal-Distance-To-Fire-Points,Slope,NA,NA,NA,NA,NA,NA,3875,Numerical,Numerical,1
train3623,ARTIFCE,A,B,log,premult,0.25,NA,NA,NA,3364,Numerical,Numerical,0
train3624,INDEP,A,B,NA,NA,NA,NA,NA,NA,546,Numerical,Numerical,0
train3625,ARTIFCE,A,B,cubic,premult,2,NA,NA,NA,2896,Numerical,Categorical,0
train3626,ARTIFCE,A,B,parabola,preadd,1,NA,NA,NA,2158,Numerical,Numerical,0
train3627,INDEP,A,B,NA,NA,NA,NA,NA,NA,616,Numerical,Binary,0
train3628,ARTIFCE,A,B,exp,postadd,0.5,NA,NA,NA,5683,Categorical,Binary,0
train3629,RELATED,A,B,tanh,postmult,0.5,line,preadd,2,778,Numerical,Numerical,0
train3630,ARTIFCE,A,B,sqrt,postadd,0.5,NA,NA,NA,666,Categorical,Categorical,0
train3631,RELATED,A,B,cubic,preadd,0.5,log,premult,2,2002,Binary,Numerical,0
train3632,RLTDREAL,org,Cylinders,NA,NA,NA,NA,NA,NA,406,Categorical,Numerical,1
train3633,ARTIFCE,A,B,exp,premult,1,NA,NA,NA,7035,Numerical,Binary,0
train3634,ADA,maritalStatus,sex,NA,NA,NA,NA,NA,NA,758,Categorical,Binary,1
train3635,CLAIM,Claim-Amount,Cat5,NA,NA,NA,NA,NA,NA,574,Numerical,Categorical,1
train3636,YEAST,SCW11-YGL028C-16 SCW11,ACE2-YLR131C-16 ACE2,NA,NA,NA,NA,NA,NA,530,Numerical,Numerical,1
train3637,CAR,org,Acceleration,NA,NA,NA,NA,NA,NA,406,Categorical,Numerical,1
train3638,RELATED,A,B,rbf,postadd,0.5,sine,postmult,0.5,1525,Numerical,Binary,0
train3639,ARTIFCE,A,B,line,preadd,1,NA,NA,NA,848,Numerical,Binary,0
train3640,CAR,Origin,Displacement,NA,NA,NA,NA,NA,NA,406,Categorical,Numerical,1
train3641,ARTIFCE,A,B,line,postadd,0.5,NA,NA,NA,6457,Numerical,Numerical,0
train3642,ARTIFCE,A,B,rbf,postmult,0.25,NA,NA,NA,1457,Numerical,Binary,0
train3643,INDEP,A,B,NA,NA,NA,NA,NA,NA,4638,Numerical,Numerical,0
train3644,ARTIFCE,A,B,sine,premult,2,NA,NA,NA,5727,Numerical,Numerical,0
train3645,RELATED,A,B,parabola,postmult,1,tanh,postmult,0.25,969,Numerical,Numerical,0
train3646,INDEP,A,B,NA,NA,NA,NA,NA,NA,2412,Numerical,Binary,0
train3647,ARTIFCE,A,B,exp,preadd,0.25,NA,NA,NA,2245,Numerical,Numerical,0
train3648,ARTIFCE,A,B,parabola,preadd,2,NA,NA,NA,1069,Numerical,Numerical,0
train3649,RELATED,A,B,rbf,postmult,0.5,cubic,postmult,0.25,4037,Numerical,Numerical,0
train3650,RELATED,A,B,rbf,premult,0.25,exp,preadd,2,3319,Categorical,Numerical,0
train3651,INDEP,A,B,NA,NA,NA,NA,NA,NA,7570,Numerical,Numerical,0
train3652,INDEP,A,B,NA,NA,NA,NA,NA,NA,790,Numerical,Numerical,0
train3653,COIL,Chemical component 3,Algal frequency 1,NA,NA,NA,NA,NA,NA,324,Numerical,Numerical,1
train3654,RADIA,Irradiation,A-24-P9090,NA,NA,NA,NA,NA,NA,461,Binary,Numerical,1
train3655,INDEP,A,B,NA,NA,NA,NA,NA,NA,3602,Numerical,Numerical,0
train3656,ARTIFCE,A,B,atanh,preadd,1,NA,NA,NA,641,Numerical,Binary,0
train3657,RELATED,A,B,atanh,postmult,0.5,parabola,premult,0.25,1074,Numerical,Numerical,0
train3658,RELATED,A,B,exp,preadd,0.25,hyperbola,postadd,0.25,4115,Numerical,Numerical,0
train3659,RELATED,A,B,parabola,postadd,0.5,log,postadd,2,546,Numerical,Numerical,0
train3660,ARTIFCE,A,B,sine,postadd,0.25,NA,NA,NA,3944,Numerical,Binary,0
train3661,RELATED,A,B,hyperbola,postadd,1,atanh,postmult,0.25,3876,Categorical,Numerical,0
train3662,RELATED,A,B,sqrt,postmult,0.25,tanh,premult,0.5,3665,Numerical,Categorical,0
train3663,INDEP,A,B,NA,NA,NA,NA,NA,NA,1380,Numerical,Numerical,0
train3664,RELATED,A,B,sqrt,postmult,2,exp,postadd,0.25,1917,Numerical,Binary,0
train3665,ARTIFCE,A,B,cubic,postadd,1,NA,NA,NA,3433,Numerical,Numerical,0
train3666,INDEP,A,B,NA,NA,NA,NA,NA,NA,689,Numerical,Binary,0
train3667,CREDIT,RevolvingUtilizationOfUnsecuredLines,age,NA,NA,NA,NA,NA,NA,519,Numerical,Numerical,1
train3668,INDEP,A,B,NA,NA,NA,NA,NA,NA,681,Categorical,Categorical,0
